transaction_id,customer_id,transaction_amount,merchant_category,merchant_country,device_type,transaction_type,transaction_time,hour,distance_from_home,transactions_last_24h,merchant_risk_score,is_international,is_card_present,device_trust_score,account_balance,fraud_label
19f90760-c74c-403d-b97f-9a9bef514082,6e8550c2-2c05-4df8-ae26-e3d4630d0769,102.57,gas,CA,atm,deposit,2025-11-02T21:15:16,21,4243.55,19,0.6,1,1,0.25,2668.07,1
2910f72c-856d-4519-82d1-dcf5d48ffe61,0bc1ad7d-6188-4596-82a7-d905c107454f,530.4,gas,IN,pos,deposit,2026-01-09T15:13:00,15,4405.56,31,0.4,0,1,0.96,28848.9,0
d02f51d0-fe62-4324-a8be-affa28881659,6aeab201-d6d5-4959-a711-6e4a14b1ba0f,2309.37,grocery,NG,web,purchase,2026-01-28T00:38:34,0,2534.55,10,0.22,1,1,0.25,34187.86,1
36d016fa-00d1-48c1-874c-6773a267d139,db32686a-8455-4f03-b938-03c6311d9ccd,4783.41,healthcare,GB,mobile,transfer,2025-06-01T22:01:31,22,2169.37,34,0.02,1,0,0.87,37107.99,1
1666e935-e34c-48bf-92fd-9124bcfe97f6,1adec64a-48f3-4480-82f3-767c9ec2e792,4657.78,retail,DE,atm,purchase,2026-02-22T17:13:22,17,4451.85,3,0.88,1,1,0.66,43128.88,1
12292dc4-3639-43c3-8a9c-f6de92570613,062ee3f6-8b6d-4ad6-9cc3-565e6f9ad4c8,2849.67,electronics,BR,mobile,purchase,2025-12-10T02:02:49,2,4396.71,10,0.59,1,1,0.44,24900.42,1
54884a9b-826a-401e-99f5-584872ead61f,6ed32857-4181-4af5-94f9-91861ba3a967,3797.65,healthcare,DE,web,withdrawal,2025-09-19T18:24:53,18,3303.44,8,0.18,1,0,0.22,29893.99,1
472ccc55-e701-4988-87bf-79a79727aff0,ca1b9646-1042-4209-bf45-9f1481f6db40,824.0,gas,FR,atm,purchase,2025-05-06T07:58:59,7,4645.37,16,0.62,0,1,0.15,7240.57,0
d6b162c2-5458-4ca1-8d4e-5e0d8f1279e6,2d1d1c8f-ea76-4b22-a61e-35e5134a5e5e,4072.9,healthcare,DE,pos,transfer,2026-01-31T06:49:44,6,3400.25,25,0.71,0,0,0.61,48718.15,1
ba948df1-097d-448d-8ee6-5943a99bebf8,d4cbb86e-4a1c-464b-8e3e-f6a533cc1c87,1708.41,entertainment,FR,mobile,purchase,2026-02-28T06:12:38,6,2529.24,21,0.1,1,0,0.8,29979.41,1
6578b6e0-2018-4701-b253-d84019c1a9cc,285fac7c-750e-44f1-8f97-6e89f155e230,4308.12,restaurant,US,mobile,purchase,2025-09-04T15:39:42,15,2658.54,17,0.34,1,1,0.58,41418.6,1
aa5a3a52-524e-4213-be95-49dde819936f,9f045f0a-b5a1-4e51-b7ce-6893572ba4e7,1283.35,entertainment,GB,atm,withdrawal,2025-04-16T11:37:51,11,32.31,23,0.53,1,0,0.97,45235.26,0
37b604ef-29f2-4187-ab52-ff6585a7617e,65e88b8d-b390-4407-8054-31d6d0166b20,1828.99,utilities,GB,atm,purchase,2025-04-25T08:54:20,8,2650.17,31,0.43,0,1,0.6,48549.29,0
77121721-633c-46cb-a032-deeab5b0141f,4f800be4-1f40-40ab-a2b2-f5ebabf9e481,215.01,retail,DE,atm,deposit,2025-10-09T18:42:46,18,170.91,11,0.92,0,0,0.21,44396.92,0
6f6903a8-b4a5-40d7-aef5-fa944c90e324,6d9015b7-23d0-4106-ac53-bce0f0c87150,4757.35,restaurant,GB,mobile,withdrawal,2026-01-04T17:30:34,17,797.4,35,0.78,0,1,0.83,28336.43,1
cc93d01f-9b18-4518-b272-a50f238af672,09220dfe-b1e7-4004-8969-3b9b518bc98b,4028.8,gas,FR,pos,purchase,2025-11-22T01:19:52,1,3332.67,27,0.48,1,1,0.26,40889.96,1
c5bcc096-1d1a-4abc-9391-192e9eeab3c5,24fec490-35e4-4199-a9b6-548d7de20f65,46.67,grocery,NG,web,deposit,2025-09-13T20:39:12,20,96.93,12,0.48,0,0,0.59,25377.26,0
92a181f4-06e4-4491-a44a-0c744f328f41,ec8731d5-7cab-4063-a683-83cb8890dd36,1695.68,electronics,NG,atm,withdrawal,2025-04-21T22:38:28,22,3516.54,10,0.17,0,0,0.95,7442.26,0
f0833799-71d3-4d11-ade0-daaff2334a62,157434fa-d3fa-4992-a5ad-73189c232e15,1836.04,grocery,FR,pos,deposit,2025-08-03T06:18:27,6,3292.74,5,0.62,1,0,0.46,26538.38,0
93808bf1-3b9e-4d8e-beef-451a55b13e97,426ac10e-f79a-40fc-ae08-c3d6c66570e3,662.38,gas,US,pos,transfer,2025-09-23T10:17:12,10,855.59,21,0.11,1,1,0.69,993.53,0
a5aa1b0f-c67d-4b5f-8c8e-700305169dac,e2051391-e8f5-4c94-b085-fc29a2532adf,1152.91,restaurant,BR,mobile,withdrawal,2026-01-17T07:53:55,7,3674.72,4,0.35,1,0,0.53,45436.53,0
230bfb76-d65d-407f-aed2-442c6dadbd80,902446fe-925c-49b9-8a01-59054a3a0ae6,713.08,gas,GB,pos,deposit,2025-06-26T02:33:53,2,2131.22,36,0.65,0,0,0.29,26791.94,1
5b2f70c2-1303-4c14-9b7f-3ba8af809dbc,82600115-0f2e-4542-a70c-3dd3f03db593,1149.45,entertainment,IN,mobile,purchase,2025-11-28T23:13:44,23,2500.84,32,0.54,1,0,0.17,37102.18,1
1a7a438c-e288-482c-991d-da6c86f2189b,6b8f2996-c564-47fe-a8bd-1c926e449642,226.2,grocery,CA,web,withdrawal,2025-10-25T10:43:21,10,2416.94,37,0.85,0,0,0.49,30504.29,0
156e4c28-511e-4024-bdf4-5c088460afbd,a8ca94a5-79c0-4c7d-928d-15127de86384,2859.43,restaurant,US,web,deposit,2025-09-27T21:56:33,21,1764.16,8,0.73,0,0,0.86,7821.4,0
d4f3571d-1f89-4dee-a238-21baa3b94f5e,17fdff5d-9815-45cb-ba88-2f4860ee2598,4157.55,retail,FR,mobile,purchase,2026-02-13T09:54:01,9,515.7,31,0.6,0,1,0.63,25325.49,0
cf786a44-e355-4140-a49c-22426f319871,49327d2f-4b5a-4d04-8351-7e4b761d8f20,4212.38,entertainment,NG,pos,purchase,2025-11-30T16:02:57,16,3937.79,6,0.03,1,1,0.35,8327.2,0
6a39ab36-c688-45eb-9c12-1ea48f63633d,5858266e-8471-483b-99db-9a12fc1619da,4574.13,retail,CA,mobile,transfer,2025-10-06T10:58:20,10,792.26,36,0.59,1,0,0.83,41353.62,1
e4d66635-2188-4e3f-bf94-429535906ca8,062f8b3a-e57d-4cd9-9d37-184b79b63b01,893.2,travel,DE,pos,withdrawal,2025-07-30T04:17:54,4,3947.02,29,0.44,1,1,0.31,46207.81,1
a8a7f941-3a74-432e-b996-6df1775759c8,89313973-8a38-4ef5-a970-26cc7cf3d8e5,3178.61,retail,IN,atm,purchase,2025-05-25T16:59:15,16,2477.04,22,0.47,0,1,0.87,31169.53,0
6cfa8d4c-e647-4e2c-b5f6-7d7c309ff6b2,5b519fdc-b795-44b8-9878-d7c9b8bdecd8,4520.5,restaurant,NG,pos,purchase,2025-12-17T14:37:43,14,4174.59,15,0.65,1,0,0.9,43340.79,1
e8a24c84-1bad-4b1c-8611-59acae26522a,4c2ffd4b-bd1b-42b5-8e53-075ffa1f38c5,631.18,grocery,IN,mobile,deposit,2025-05-26T10:17:29,10,3604.97,38,0.63,1,1,0.88,48054.34,0
9595816f-0f8d-4636-b64a-8a2a9fd3c9ce,40525f6c-4a07-4f3e-a46d-4d17a5896438,2417.23,travel,GB,pos,withdrawal,2025-06-27T11:01:27,11,3472.61,27,0.41,1,0,0.21,43961.16,1
f9544f4b-f49f-4d82-b519-8c0170ecfb76,35ed8a4d-1026-49e8-af4d-fe972cedb3f5,4614.6,grocery,GB,mobile,withdrawal,2026-03-07T06:03:43,6,422.64,27,0.6,0,1,0.8,11623.35,0
6833111b-b7c4-4bd0-a313-426958b1903e,f9c96fc0-eff2-4bcd-9fee-758c9b016e1e,2336.47,gas,FR,atm,withdrawal,2026-01-22T08:51:28,8,1553.7,8,0.19,0,0,0.78,9298.9,0
c2767836-e6ad-4106-b78b-aaaa9c1e0a2a,4b7be72e-9660-4840-a366-87593359982f,2860.03,restaurant,BR,pos,withdrawal,2025-10-28T18:35:34,18,3051.88,1,0.13,0,0,0.67,26133.0,0
e4ac6987-047b-4ab8-84db-a8e321a335b2,76a49fe5-7142-4559-8461-b4a60e4d7063,4006.63,healthcare,BR,atm,deposit,2026-02-14T22:59:27,22,4814.14,11,0.84,0,1,0.62,31904.84,0
2557f4ff-f699-47c0-9885-fd0ea5d72a66,9a9c582e-27bb-465f-bee9-2449fd890e13,3987.27,gas,FR,atm,transfer,2025-09-23T02:16:12,2,830.82,23,0.79,0,0,0.32,29796.91,1
d077fc1a-5297-48c5-a540-6d1f58280453,f7aefdca-36ac-49da-bd74-47eb4c922ce0,1625.61,healthcare,FR,pos,deposit,2025-05-10T02:22:03,2,3515.86,13,0.58,0,0,0.23,28182.1,1
23c14d24-c4c6-49c9-9f64-2cddb2dadec2,98c95c14-77d4-4d9c-ab8c-ac99f7c15cda,342.43,retail,NG,pos,purchase,2025-10-03T19:42:51,19,3687.73,20,0.26,1,1,0.23,25211.58,1
5b2d80d6-c954-41fe-81d7-bfd5b8b6e778,b91aa820-2c0b-4136-82a8-6ea83b2d688a,884.3,healthcare,NG,atm,withdrawal,2026-03-25T15:17:19,15,3526.65,8,0.15,0,0,0.46,24686.19,0
62bd23cf-592e-4c91-a51e-fc6d2fbbcccb,49402f98-eadd-4e1d-9c89-55f25b3d2c67,4730.72,gas,GB,pos,transfer,2025-04-14T16:50:35,16,2001.23,40,0.69,0,0,0.28,47802.3,1
88307157-b455-4a5d-95c7-3b728c7e04a3,7760130a-23b7-40f8-9348-83bc2aef3c7a,3956.97,utilities,DE,mobile,transfer,2025-06-15T03:57:11,3,2283.37,12,0.23,1,0,0.56,27941.0,1
ec1cfeeb-eb87-400b-ad32-95fd1b185478,5278dfa3-6ab2-4eba-b805-b19020b4901b,103.37,travel,NG,web,deposit,2025-07-16T18:12:58,18,3396.07,15,0.9,1,0,0.35,12502.75,1
3cdf3fc2-7f0d-4644-b51a-d6a8abd3afda,8bfbaa65-a6d0-4714-8342-3e30ce4e4aa4,511.85,restaurant,US,atm,transfer,2025-06-13T14:11:33,14,3167.71,10,0.26,0,1,0.36,23835.09,0
66bbdc41-a3d5-4b72-944c-aae007ea944e,0bdbe0da-a96d-47ea-ac1c-01ae8bfd90e8,1212.43,retail,BR,mobile,purchase,2025-10-28T10:22:33,10,1242.69,3,0.06,1,0,0.39,3723.88,0
b6881a0d-06ce-4678-b47b-5f5233a61757,c9bb3f91-a127-4a70-b876-2214d31ec68d,3544.97,grocery,GB,pos,transfer,2025-04-11T12:52:49,12,2938.79,23,0.06,1,1,0.39,42974.05,1
d578c828-f293-46cf-9257-0def135ff127,eb997ec6-5b68-49aa-a466-9aced88c7565,4477.33,electronics,DE,web,withdrawal,2026-03-28T22:51:05,22,781.35,22,0.6,1,1,0.45,3653.2,1
f4c5bd9d-ab49-4e92-89cb-51eff066c98c,b2e8105b-c20a-41fb-960f-557e7ab63a6c,2555.91,grocery,NG,pos,transfer,2025-12-28T11:57:58,11,1247.33,32,0.1,0,1,0.79,3860.85,0
82536096-e18f-4761-a2c2-70eb3dccbb42,adda7dab-f2d6-44fa-8af8-9703de8dadc9,3058.15,retail,FR,atm,purchase,2026-01-27T03:35:28,3,3460.03,5,0.12,1,1,0.65,43736.86,1
cc6f811a-ec13-4e8d-9c63-94a8e399e95f,142c683e-42ed-40ba-968a-300f2bcf3f51,2164.05,grocery,FR,atm,purchase,2026-01-09T02:33:13,2,1388.34,12,0.14,0,0,0.96,31627.0,0
9bb1ec66-91dd-4309-b18f-a2c0fc82ad62,53f0c566-03ac-4d69-8e91-61f11d9f5d7d,674.97,grocery,FR,mobile,deposit,2025-07-03T20:43:00,20,1187.23,35,0.72,0,0,0.69,44599.69,0
f81e0ae3-051d-40e6-8769-78919832c2f3,c12f7a63-43dc-4051-9928-51bb3b772bb9,4698.04,healthcare,CA,atm,deposit,2025-08-29T21:24:22,21,3297.65,3,0.61,1,1,0.36,2831.27,0
12000189-07ec-4a55-a197-44398ef427df,4700e1e8-1775-4be9-ae4b-ef8d3bdeb7a5,1533.83,electronics,NG,mobile,purchase,2026-03-13T06:58:55,6,3827.31,28,0.05,0,0,0.12,46670.25,1
827af6a3-be8d-4405-b484-5a2795d86d29,be5bf446-1784-4808-a87e-4817c1efff99,3827.63,utilities,NG,web,purchase,2025-05-01T07:28:59,7,2427.96,7,0.6,1,0,0.86,36660.71,1
b13ed5ca-d6ad-4676-99e5-1779bc5bf228,83ce68e9-9225-40f2-80c1-0854b14757d8,3997.25,utilities,IN,pos,purchase,2025-12-26T01:01:19,1,2038.16,8,0.53,1,1,0.45,12229.34,1
704f7da0-d609-4a39-a2b2-3629a3b2b04a,9206529e-85ff-4e0e-89b9-458f82a14675,4663.32,healthcare,US,atm,transfer,2025-06-22T02:22:31,2,4966.3,23,0.39,0,0,0.66,33075.83,1
6e135066-a5e2-406d-935c-147e9bde3e06,fa6849d4-ea11-4a47-a6f5-d351fb9b43e8,65.1,entertainment,BR,web,transfer,2025-07-08T14:15:39,14,2769.88,32,0.64,0,1,0.24,188.7,0
66b0e608-e106-4dd7-9f1c-d2d68c98f875,f89c9ea1-6ffc-46a6-b638-2f9d64442faa,1057.84,utilities,FR,web,purchase,2025-09-03T23:35:28,23,3559.6,19,0.73,1,0,0.12,25836.67,1
9c425c9c-8bb5-4f5d-8d32-1ef8b81feb67,c6f2b473-9c37-43b9-ab6a-5e26ce6479a8,3020.28,entertainment,FR,mobile,withdrawal,2026-02-08T05:04:01,5,2743.12,7,0.29,1,1,0.68,17399.3,0
6761dec6-0ea0-451c-a51c-6d8e2cb0e599,86be084d-08f5-40e9-9635-34bc7fd42662,2406.63,entertainment,FR,mobile,purchase,2025-05-22T11:17:14,11,1862.87,28,0.42,0,1,0.44,25803.6,0
5055d26c-5e07-498c-acfb-e6df198b3311,7b9779be-d517-4c28-b41e-b57e1fecadb1,1525.09,restaurant,BR,mobile,purchase,2025-11-25T19:45:55,19,2010.85,3,0.37,1,1,0.42,30420.24,0
af07100f-7499-4a1e-a5e5-26f9b88f970a,30259810-4c5a-497a-b50c-0ec2891df0c0,1051.5,retail,BR,web,transfer,2026-01-04T09:33:27,9,4806.62,2,0.53,0,1,0.75,6821.67,0
076ba010-0b36-4e40-a037-e2956f49e0c0,5aa21f52-f613-421c-bcca-2b102024f601,3519.01,electronics,CA,web,deposit,2026-01-23T10:43:50,10,3437.56,16,0.38,1,1,0.12,10083.14,1
f6943ff5-6dc0-4f12-94f7-06ca86fbdd00,6b9290e6-e760-425c-95f5-55cf159ea7dc,1859.03,gas,US,pos,withdrawal,2026-03-22T01:47:53,1,287.89,10,0.27,1,1,0.11,5264.47,0
a0396613-c3ab-458e-88c8-05f3e93eb60e,0c5de13d-6521-4fcd-9309-ab66b53ff236,3292.63,entertainment,DE,atm,deposit,2025-07-19T00:24:56,0,3599.61,19,0.99,1,0,0.63,1664.4,1
0fcbb9f9-8740-4774-af6c-2e3d90f6695d,e017209a-7cba-4617-a425-3f0cb35a9e5f,2604.54,restaurant,US,web,purchase,2026-03-17T07:08:51,7,1010.99,9,0.22,1,1,0.38,4960.1,0
b0de59d5-7ab5-408c-b1fc-50824d0e8ae0,4d87c55f-4db0-432f-b101-1c7bd3b80613,154.39,entertainment,BR,pos,purchase,2025-04-28T14:57:50,14,4684.19,19,0.31,0,0,0.3,7953.69,1
775558dc-be25-4d74-ae3e-5ed817866418,be16f074-0087-4337-96a1-5ef11daaaaa1,4957.99,restaurant,FR,pos,purchase,2025-10-13T04:38:44,4,2559.92,21,0.39,1,1,0.99,20724.28,1
5a58889d-d26b-4d01-b9f9-90acf634d625,39b13e19-a5d9-4185-bb00-26244a42d101,788.03,restaurant,DE,mobile,transfer,2025-12-17T02:49:56,2,20.89,10,0.41,1,0,0.51,16432.59,0
840ee8ee-ec6b-4323-b98f-f6e3ca695e94,ac4d88a0-93c9-4423-86cd-a8b7c1f7ac52,4483.71,travel,IN,pos,purchase,2025-10-06T03:33:52,3,4240.03,3,0.46,1,0,0.44,37203.55,1
8bd0b281-befe-4f1e-a5e4-99e37c90bb45,b7c31cc2-5e9d-4bc1-8867-081b43cd6467,2595.69,retail,FR,mobile,deposit,2026-01-14T03:41:16,3,3861.01,17,0.63,0,0,0.19,25877.48,1
8ac1ab7d-51de-47c5-84da-d6d1f37c5982,0e006b74-746c-451f-a99e-4c6dc8149701,2159.63,entertainment,DE,mobile,deposit,2026-02-18T22:46:18,22,1469.56,12,0.53,0,1,0.3,6441.78,0
894ac0cd-2f1c-400b-9c4f-1e8be7ecf079,6ecd1d04-323a-40ac-88be-4fcfbb62e652,2084.34,gas,US,pos,transfer,2025-06-01T22:03:03,22,4051.57,9,0.83,1,1,0.53,30613.8,0
d1cc1ffb-65dd-45fd-b297-a6c0397c6223,ec862e44-203d-48f4-a729-a1c805343b82,728.01,restaurant,BR,atm,transfer,2025-05-15T17:02:53,17,956.96,36,0.84,1,0,0.23,26880.89,1
39090797-3f94-4e30-b087-14c04307449c,355698b9-101a-4e60-be5f-5f285e0193e9,388.66,travel,CA,atm,deposit,2025-06-02T02:34:29,2,549.38,3,0.84,1,0,0.3,3776.3,1
cd82a3c1-839b-459a-9212-09d25385da00,5568ae26-0949-4fb6-a55c-e560bf3c0e8d,4600.83,gas,CA,atm,purchase,2025-07-15T07:08:46,7,1916.17,39,0.41,0,0,0.79,33509.85,1
de76f685-0901-4b1c-9c16-ea37b544c24d,1ff05f0a-013e-4bc4-aef8-c3804eb80980,4154.94,entertainment,NG,atm,transfer,2025-08-30T12:07:51,12,2996.24,21,0.66,0,1,0.86,18980.42,0
ca1c00b2-3881-4991-b876-59608def1c67,52f88cae-ea87-44bd-970c-0c3ad968a9e5,321.64,electronics,US,mobile,withdrawal,2026-01-09T12:20:18,12,348.8,15,0.21,0,0,0.34,14117.09,0
c95a2db1-6ca1-42d5-8fbe-fc546ab5fe6f,25cfed2f-00a9-431c-be2a-886aaa655dbd,4744.14,gas,US,pos,deposit,2025-09-26T20:29:22,20,579.22,6,0.32,1,0,0.73,11649.65,0
03c5b1a1-c328-42af-b845-9f01b4455935,22340163-d6ec-41e2-9e64-9c527da42b90,2514.13,entertainment,BR,mobile,withdrawal,2025-09-06T18:31:43,18,4996.62,1,0.06,1,1,0.62,13817.03,0
fc715014-b81b-41bf-868f-d68c5c4adf59,32581389-856b-40d0-ba89-e836f441ccb5,2635.2,gas,GB,pos,deposit,2025-05-30T10:37:50,10,3814.64,2,0.81,0,1,0.28,13207.54,1
9269cc59-b492-485b-a1cf-ad3618ef32a4,4e2288a8-2262-4372-8472-6faa2b32f556,4732.1,gas,DE,mobile,transfer,2026-02-11T13:24:18,13,3952.8,30,0.6,0,1,0.4,48838.16,0
b5b71b7c-46c4-4997-b375-ec8622b15238,31fa5237-9d2d-4a3f-997a-f9368a6b9215,4289.97,grocery,CA,web,transfer,2025-10-01T15:20:36,15,4847.88,17,0.62,1,1,0.33,31406.64,1
ceb780e6-a3e6-4aaf-bb0a-2ea8efb93e55,0e704a1b-2a72-4095-94e8-26f2df40547a,3541.55,grocery,DE,atm,purchase,2025-12-11T01:06:16,1,4817.36,40,0.63,1,0,0.36,9372.52,1
c770c947-ebcc-45af-9c70-319c130650e6,2b520975-f7fe-4f22-85ce-dfe092c58329,843.31,healthcare,US,web,purchase,2025-08-18T19:50:29,19,227.37,23,0.65,1,1,0.31,3361.84,1
5378ca0d-09f7-4f60-b518-1f7646b26831,4963dc16-8aff-4743-ba41-aaee4dad9452,410.66,healthcare,US,pos,purchase,2025-05-30T06:02:04,6,1129.3,22,0.17,1,0,0.37,39361.59,1
ac7bbd06-5834-47ec-9059-62cbf4794166,55ced69f-0db7-4bb7-897f-498c15e02471,1408.09,utilities,BR,pos,purchase,2025-05-03T09:42:38,9,1892.86,34,0.88,1,1,0.46,30012.41,1
ff34b54a-cdfc-407b-981d-c8faf79cce25,1806b413-2c20-428d-af17-9887482970da,65.52,grocery,BR,mobile,deposit,2025-06-04T00:14:56,0,4460.17,26,0.06,0,1,0.83,1365.12,0
01f6a04c-0878-47c6-b005-ba7bfe712391,1dc0e1cc-eea9-4678-978c-86285ac21237,4748.67,entertainment,CA,mobile,purchase,2025-04-11T15:34:25,15,4044.72,31,0.6,0,0,0.38,45381.91,1
b7c4c55a-4dea-4ea2-bc58-fcd44244299b,5df7fbd3-ec1e-420a-a330-1e7da9aaf672,2214.54,gas,IN,pos,purchase,2025-06-28T13:34:04,13,4609.57,4,0.03,1,1,0.99,13973.8,0
c15e47bb-6410-4f1b-a2db-b3059d4d1997,b58fc780-1462-4e92-8795-bd232e858fb0,1674.27,retail,DE,pos,transfer,2025-04-21T15:12:52,15,2594.91,29,0.67,1,1,0.35,11694.87,0
d84f1795-bc4f-4baa-b03a-5227c60cd607,53d4c64e-b454-44da-838a-87ad25be1551,2839.9,grocery,GB,mobile,withdrawal,2025-11-22T18:59:08,18,1170.69,31,0.22,0,0,0.8,1423.03,0
1f56a16b-ea0b-4d47-93ce-653bbf50d8bc,c8975e90-6b5a-4938-aca1-86914ed52ebc,1926.71,entertainment,BR,web,purchase,2025-12-21T09:36:32,9,3698.5,23,0.12,1,1,0.29,19357.25,1
7024d5f6-318c-4062-bd95-ab1f7f656859,dc878138-a850-481b-a22e-841611fe3327,1086.2,restaurant,IN,pos,deposit,2025-09-28T04:23:26,4,3588.28,28,0.51,1,0,0.73,7823.04,1
308650bf-4a72-4e9d-a552-cc2b752c5314,ed1a13fd-7aaa-4902-947e-87d1ca08eebe,4848.9,gas,NG,mobile,transfer,2026-02-23T17:21:33,17,2767.04,40,0.81,0,0,0.24,24010.2,1
5e85ddb4-a9de-41e0-8919-9ceb4de6716d,46197977-1615-4928-a92e-24a084c17a7a,2884.65,retail,DE,mobile,deposit,2025-04-15T19:13:01,19,2152.11,31,0.94,0,1,0.93,19586.79,1
694c00be-b19d-45e0-94b8-c46ab59a97a0,2a5633a4-715e-42ce-989e-bd40cf9dfbb9,4124.66,healthcare,NG,web,withdrawal,2025-05-30T08:46:40,8,681.24,39,0.13,1,0,0.21,44053.73,1
9de44219-af49-4fb0-a0f1-589f2a960a94,5bb1a37e-5cd0-4b0a-a009-9c8c62f5e01a,1968.76,retail,US,pos,deposit,2025-06-08T00:37:27,0,77.88,14,0.6,1,1,0.84,26802.23,0
741f9377-06b1-423e-90ba-9efe12a8c869,d4d33e19-35c0-445b-9a49-8056235a7f32,4235.54,utilities,GB,atm,deposit,2026-03-31T17:58:57,17,3478.05,39,0.14,0,0,0.75,12601.82,0
92b8dc4d-1684-4ab4-84b8-829bfe16cdcd,1aa56043-afe6-434e-a2ae-fc0d6153aadc,1813.77,healthcare,US,mobile,purchase,2025-09-03T04:43:31,4,3105.69,39,0.34,0,0,0.85,32457.51,0
67216c6a-8a92-4781-b95e-7b3fd7dda7b0,cb1a84a6-7362-403d-a28c-5ee638da8de4,3335.71,restaurant,CA,pos,withdrawal,2026-02-24T17:39:07,17,352.07,4,0.08,0,1,0.17,16402.48,0
12f85f7e-303a-4760-a31d-7bb6304a0a83,30f69f19-a0a2-436c-91aa-834c5817df1c,700.88,utilities,US,pos,deposit,2025-09-20T03:33:33,3,699.66,15,0.56,0,0,0.1,33662.04,0
98463498-c9e6-4bdf-a50d-055829884781,de8f5ee0-a914-4922-b32d-c6dff8c7a554,3821.99,utilities,BR,mobile,deposit,2025-09-19T04:35:25,4,306.81,31,0.23,1,1,0.22,33725.3,1
4a4925bb-6973-4ca6-ab87-d46fad7dded5,0b36c3fb-84e9-4c93-a43b-d3ced7c51455,4743.69,travel,GB,web,purchase,2025-04-22T12:00:54,12,3623.2,27,0.97,0,0,0.87,46940.58,1
4312a781-04cc-4b02-a28d-800da2fa7ca7,a6a90bac-2d20-474a-8228-b1e4c67b09c1,4394.54,electronics,CA,atm,deposit,2025-05-14T21:12:28,21,1988.18,27,0.73,0,1,0.29,4172.4,1
acc6dd2f-b907-449d-a790-550b218c8fff,cc079a87-6b8d-4fa4-8e1a-d00b1491ba4c,3192.18,restaurant,IN,atm,transfer,2026-04-01T20:59:15,20,3451.39,2,0.77,0,1,0.24,20731.65,1
ebbf83b3-7a70-4c33-8fd8-87b793dde0fb,a586c766-8270-4384-b780-c17d484d74a5,4565.74,electronics,IN,web,transfer,2025-05-16T06:55:12,6,1219.09,27,0.02,0,0,0.86,21783.82,0
0c46d77e-3616-4156-8d59-5fde643040c0,7bdd41ff-5d0e-4b00-b763-9959292cd116,703.86,entertainment,GB,pos,withdrawal,2025-05-14T23:46:01,23,4440.32,26,0.18,0,0,0.82,45584.32,0
f7b157c9-b73f-4c70-935c-e8074d60ec27,6038aefc-a426-40ec-b8dc-c2e447b9cb1e,4681.73,restaurant,CA,atm,deposit,2025-05-17T13:03:46,13,1506.42,12,0.26,1,1,0.92,20782.27,0
5573cd22-3c6b-420a-aff2-9db9012485db,d3f6e42a-0dee-4ffd-8512-5c8c703d26f6,4361.18,utilities,BR,mobile,withdrawal,2026-03-09T12:26:09,12,2130.43,5,0.23,0,0,0.38,48557.55,0
2a6f61d8-8c40-4a9b-be25-3ee1a10e2706,21d5833f-c1e5-438a-a89a-b22625c153ec,2397.12,travel,US,atm,deposit,2025-10-16T12:52:48,12,3471.26,21,0.66,1,1,0.73,29732.23,0
e8e2a291-e215-431c-a9a6-3f1770e4d47f,b2a71fe6-da0a-4215-8916-c89260b15fd2,862.79,restaurant,CA,atm,transfer,2025-08-05T01:46:37,1,1332.23,37,0.72,1,1,0.19,7682.01,1
b19b2413-c23d-4715-bd5c-96e9ee947f7b,88b2137e-a512-4fba-a5bd-432032a3f9e6,2065.22,utilities,IN,mobile,transfer,2025-06-11T05:22:25,5,2543.6,26,0.2,1,0,0.75,10896.57,0
f7a9fc36-0dd2-419f-8ecd-e6ede2543d12,26e93ec6-4b87-4e5b-a2fe-3d0e93d68082,1726.78,retail,IN,atm,withdrawal,2025-10-24T15:00:32,15,3983.28,30,0.97,1,0,0.79,36102.05,1
28fb3fb4-8001-49ed-a921-02deb5c16650,69932dd4-e17c-4809-b696-00693b0967ec,341.9,healthcare,DE,atm,purchase,2025-05-10T12:10:15,12,321.95,17,0.09,0,0,0.75,13544.67,0
92f649fa-3a45-4614-8fd7-942dd9ea470a,e5b746a6-47a9-4abc-bdd0-09c0ab66843f,3553.87,electronics,NG,web,withdrawal,2026-01-15T17:33:59,17,4314.23,10,0.66,1,0,0.97,19707.95,0
27215d86-4ac5-4c40-9f02-a44d41de81ab,601b21da-a253-41f5-9d64-52c17b0d0201,3652.77,grocery,NG,web,transfer,2025-12-26T10:58:45,10,1807.47,14,0.55,0,0,0.29,39844.49,1
a4d176ca-b3b2-41ad-956b-f94a2b885916,bc8e184c-c124-43e7-9045-da3eb0c2e368,4971.16,grocery,CA,atm,transfer,2025-11-24T03:18:28,3,856.42,33,0.84,0,0,0.52,48081.27,1
f9b63257-e3a8-479d-ad07-8de38bc40cd0,043bbb5a-87c4-45bf-81f4-edc332704700,862.97,travel,BR,web,purchase,2025-12-21T04:58:08,4,1453.04,15,0.76,1,1,0.74,49081.33,1
61afb2ce-63ec-446a-9233-d0dfbce80eda,e2806846-5e35-49f6-96de-d8c11aa5c46e,673.0,electronics,BR,atm,transfer,2025-09-22T21:21:35,21,2723.85,40,0.3,0,1,0.5,1223.04,0
